video,class
/mnt/d/data/temp_train_data/smoke/C_3_10_13_BU_DYA_08-04_12-02-24_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_13_BU_DYB_10-21_11-47-28_CC_RGB_DF2_F2_2.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_13_BU_DYB_10-21_11-47-28_CD_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_13_BU_SYA_09-24_15-39-47_CB_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_13_BU_SYA_09-24_15-39-47_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_14_BU_DYA_08-04_13-12-14_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_14_BU_DYB_10-21_11-49-17_CB_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_14_BU_DYB_10-21_11-49-17_CE_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_14_BU_SMB_09-01_16-56-40_CA_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_14_BU_SMB_09-01_16-56-42_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_14_BU_SYA_09-24_15-41-30_CD_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_15_BU_DYA_08-04_13-14-10_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_15_BU_DYB_10-17_14-56-59_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_15_BU_SMA_09-20_14-41-49_CD_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_15_BU_SYA_09-24_15-43-22_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_15_BU_SYB_09-28_16-38-37_CA_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_15_BU_SYB_09-28_16-38-37_CB_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_15_BU_SYB_09-28_16-38-37_CD_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_16_BU_DYA_08-04_13-16-11_CA_RGB_DF2_M3_2.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_16_BU_DYB_10-17_14-54-46_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_16_BU_DYB_10-17_14-54-46_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_16_BU_SMB_09-01_17-01-36_CA_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_16_BU_SMB_09-01_17-01-38_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_16_BU_SYA_09-24_15-44-57_CA_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_17_BU_DYA_08-04_13-17-52_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_17_BU_DYB_10-21_11-51-53_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_17_BU_DYB_10-21_11-51-53_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_17_BU_SMA_09-20_14-45-52_CA_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_17_BU_SMB_09-01_16-34-06_CD_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_17_BU_SYA_09-24_16-02-17_CD_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_18_BU_DYB_10-17_15-01-02_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_18_BU_DYB_10-17_15-01-02_CD_RGB_DF2_M3_2.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_18_BU_DYB_10-17_15-01-02_CE_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_18_BU_SMA_09-20_14-48-00_CA_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_18_BU_SMA_09-20_14-48-00_CD_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_18_BU_SMB_09-01_16-35-58_CA_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_18_BU_SMB_09-01_16-35-59_CB_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_18_BU_SMB_09-01_16-36-01_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_18_BU_SYB_09-28_16-33-54_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_19_BU_DYA_08-04_13-05-54_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_19_BU_DYA_08-04_13-05-55_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_19_BU_DYB_10-17_14-58-53_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_19_BU_DYB_10-17_14-58-53_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_19_BU_DYB_10-17_14-58-53_CD_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_19_BU_SMA_09-20_14-50-57_CA_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_19_BU_SMA_09-20_14-50-57_CB_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_19_BU_SMB_09-01_16-42-00_CA_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_1_BU_DYA_08-04_11-16-34_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_1_BU_SMA_09-20_14-08-01_CA_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_1_BU_SYA_09-24_15-23-43_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_1_BU_SYA_09-24_15-23-43_CD_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_20_BU_DYB_10-21_11-53-54_CD_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_20_BU_SMA_09-20_14-52-50_CB_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_20_BU_SMB_09-01_16-44-44_CB_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_20_BU_SMB_09-01_16-44-45_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_20_BU_SMB_09-01_16-44-46_CD_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_20_BU_SYA_09-24_16-07-20_CA_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_21_BU_DYA_08-04_13-21-33_CC_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_21_BU_DYB_10-21_11-55-28_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_21_BU_SMB_09-01_16-46-39_CA_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_21_BU_SMB_09-01_16-46-41_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_21_BU_SYA_09-24_16-08-54_CA_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_21_BU_SYA_09-24_16-08-54_CB_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_21_BU_SYA_09-24_16-08-54_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_21_BU_SYA_09-24_16-08-54_CD_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_22_BU_DYA_08-04_13-24-13_CC_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_22_BU_SMA_09-27_14-48-04_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_22_BU_SMB_09-02_17-26-51_CD_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_22_BU_SYA_10-06_13-47-01_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_22_BU_SYB_10-04_13-46-13_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_23_BU_DYB_10-17_15-04-03_CE_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_23_BU_SMA_09-27_14-49-36_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_23_BU_SYA_10-06_13-48-30_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_23_BU_SYA_10-06_13-48-30_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_23_BU_SYB_10-04_13-48-12_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_24_BU_DYB_10-21_11-57-12_CB_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_24_BU_SMA_09-27_14-51-36_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_24_BU_SMB_09-02_17-30-03_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_24_BU_SYA_10-06_13-50-09_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_24_BU_SYB_10-04_13-49-57_CD_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_25_BU_DYB_10-17_15-07-29_CB_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_25_BU_SMA_09-27_14-53-29_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_25_BU_SYA_10-06_13-51-45_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_25_BU_SYA_10-06_13-51-45_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_25_BU_SYA_10-06_13-51-45_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_26_BU_DYA_08-04_13-34-52_CA_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_26_BU_DYA_08-04_13-34-54_CC_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_26_BU_DYB_10-17_15-06-01_CA_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_26_BU_DYB_10-17_15-06-01_CC_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_26_BU_SMA_09-27_14-54-50_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_26_BU_SMB_09-02_17-33-23_CA_RGB_DF2_M3_2.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_26_BU_SYA_10-06_13-53-16_CD_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_27_BU_DYA_08-04_14-27-00_CC_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_27_BU_DYB_10-21_11-59-16_CD_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_27_BU_SMA_09-27_14-56-17_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_27_BU_SYB_10-04_13-54-47_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_27_BU_SYB_10-04_13-54-47_CD_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_28_BU_DYB_10-21_12-00-50_CE_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_28_BU_SMA_09-27_14-27-34_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_28_BU_SYA_10-06_13-30-46_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_28_BU_SYB_10-04_14-07-17_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_29_BU_DYA_08-04_14-31-19_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_29_BU_DYA_08-04_14-31-19_CC_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_29_BU_SMA_09-27_14-28-59_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_29_BU_SMA_09-27_14-28-59_CD_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_29_BU_SMB_09-02_17-19-23_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_29_BU_SYB_10-04_14-08-56_CD_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_2_BU_DYA_08-04_11-21-08_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_2_BU_DYA_08-04_11-21-08_CC_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_2_BU_DYB_10-21_11-31-08_CA_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_2_BU_SMA_09-20_14-10-15_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_2_BU_SMB_09-01_16-08-47_CA_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_2_BU_SMB_09-01_16-08-47_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_2_BU_SYA_09-24_15-26-12_CA_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_2_BU_SYA_09-24_15-26-12_CD_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_30_BU_SMA_09-27_14-31-04_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_30_BU_SMA_09-27_14-31-04_CD_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_30_BU_SMB_09-02_17-21-17_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_30_BU_SMB_09-02_17-21-17_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_30_BU_SMB_09-02_17-21-17_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_30_BU_SYA_10-06_13-34-40_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_30_BU_SYB_10-04_14-10-46_CB_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_31_BU_SMA_09-27_14-32-56_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_31_BU_SYA_10-06_13-36-23_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_32_BU_DYA_08-04_14-18-48_CA_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_32_BU_SMA_09-27_14-34-16_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_32_BU_SMA_09-27_14-34-16_CC_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_32_BU_SMA_09-27_14-34-16_CD_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_32_BU_SMB_09-02_17-24-11_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_32_BU_SYA_10-06_13-37-55_CA_RGB_DF2_M3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_33_BU_DYA_08-04_14-20-45_CC_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_33_BU_DYA_08-04_14-20-46_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_33_BU_SMA_09-27_14-57-48_CB_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_33_BU_SMA_09-27_14-57-48_CD_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_33_BU_SYB_10-04_13-56-16_CC_RGB_DF2_F3_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_3_BU_DYB_10-17_14-41-45_CA_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_3_BU_SMB_09-01_16-10-53_CC_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_3_BU_SYA_09-24_15-28-07_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_3_BU_SYB_09-28_16-07-01_CD_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_4_BU_DYA_08-04_11-33-12_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_4_BU_SMA_09-20_14-17-53_CD_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_4_BU_SMB_09-01_16-13-28_CC_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_4_BU_SYA_09-24_15-30-53_CA_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_4_BU_SYA_09-24_15-30-53_CC_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_5_BU_DYA_08-04_11-35-41_CA_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_5_BU_DYB_10-17_14-43-18_CD_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_5_BU_SMA_09-20_14-15-34_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_5_BU_SMA_09-20_14-15-34_CC_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_5_BU_SMB_09-01_16-16-39_CD_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_5_BU_SYA_09-24_15-32-46_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_6_BU_DYB_10-21_11-34-40_CA_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_6_BU_SMB_09-01_16-18-28_CA_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_6_BU_SMB_09-01_16-18-31_CC_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_6_BU_SYA_09-24_15-34-39_CA_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_6_BU_SYA_09-24_15-34-39_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_7_BU_DYA_08-04_11-40-25_CC_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_7_BU_SMA_09-20_14-23-21_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_7_BU_SMB_09-01_16-20-53_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_7_BU_SYA_09-24_15-50-59_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_7_BU_SYB_09-28_16-15-14_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_8_BU_DYA_08-04_11-45-36_CB_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_8_BU_DYA_08-04_11-45-36_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_8_BU_SMA_09-20_14-25-18_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_8_BU_SYA_09-24_15-52-47_CA_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_9_BU_DYA_08-04_11-51-10_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_9_BU_DYB_10-21_11-45-17_CC_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_9_BU_DYB_10-21_11-45-17_CE_RGB_DF2_F2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_9_BU_SMA_09-20_14-27-03_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_9_BU_SMB_09-01_16-26-17_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_9_BU_SYA_09-24_15-54-32_CC_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_9_BU_SYB_09-28_16-18-39_CB_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/smoke/C_3_10_9_BU_SYB_09-28_16-18-39_CC_RGB_DF2_M2_1.0.avi,smoke
/mnt/d/data/temp_train_data/fight/C_3_13_22_BU_SYB_10-04_15-15-22_CA_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_23_BU_DYB_10-13_15-07-38_CB_RGB_DF2_F4_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_23_BU_SMA_09-27_13-15-07_CD_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_23_BU_SMA_09-27_13-15-07_CD_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_23_BU_SMB_09-02_14-59-54_CC_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_23_BU_SMB_09-02_14-59-54_CC_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_23_BU_SYB_10-04_15-15-22_CA_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_23_BU_SYB_10-04_15-15-22_CA_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_23_BU_SYB_10-04_15-15-22_CC_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_23_BU_SYB_10-04_15-15-22_CD_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_24_BU_DYB_10-13_15-11-47_CE_RGB_DF2_F4_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_24_BU_SMA_09-27_13-19-37_CA_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_24_BU_SMA_09-27_13-19-37_CA_RGB_DF2_F3_3.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_24_BU_SMA_09-27_13-19-37_CB_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_24_BU_SMB_09-01_15-01-52_CB_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_24_BU_SMB_09-01_15-01-52_CB_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_24_BU_SYA_10-06_14-58-19_CA_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_24_BU_SYB_10-04_15-16-40_CD_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_25_BU_DYA_08_20_15-01-44_CD_RGB_DF2_F1_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_25_BU_DYA_08_20_15-01-44_CD_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_25_BU_DYA_08_20_15-01-44_CE_RGB_DF2_F1_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_25_BU_SYA_10-06_15-01-28_CA_RGB_DF2_F3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_25_BU_SYA_10-06_15-01-28_CA_RGB_DF2_F3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_26_BU_SYA_10-06_15-04-44_CB_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_26_BU_SYA_10-06_15-04-44_CC_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_26_BU_SYA_10-06_15-04-44_CC_RGB_DF2_M3_1.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_26_BU_SYB_10-04_15-21-17_CA_RGB_DF2_M3_2.0.avi,fight
/mnt/d/data/temp_train_data/fight/C_3_13_26_BU_SYB_10-04_15-21-17_CA_RGB_DF2_M3_1.0.avi,fight
